servic,0.460127611317
staff,0.252003095013
server,0.0944583285692
waitress,0.0486892094271
friendli,0.0416569773782
game,0.0129022915763
juici,0.0122037740306
understand,0.0120567406085
how,0.0111396230483
okay,0.00840398652542
reason,0.00833165388448
review,0.00812866352355
slow,0.00688100187853
famili,0.00673358929836
tast,0.006420246014
wife,0.0052216983039
one,0.00464150960346
portion,0.0
yelp,0.0
stay,0.0
